area,bedrooms,garage,cost/m²,type_Apartamento,type_Casa,type_Casa em condomínio,type_Studio e kitnet,valor_regiao
55,2,1,55.51,1,0,0,0,1
83,2,1,58.49,1,0,0,0,2
45,1,1,42.64,1,0,0,0,0
53,2,2,57.19,1,0,0,0,0
148,2,1,44.07,1,0,0,0,1
91,2,1,23.87,1,0,0,0,0
40,1,0,29.7,0,1,0,0,0
87,2,0,69.07,1,0,0,0,1
85,3,1,29.31,1,0,0,0,0
30,1,0,58.67,0,0,0,1,0
50,2,1,61.26,1,0,0,0,1
35,1,1,127.0,0,0,0,1,1
41,1,1,64.24,1,0,0,0,1
37,2,0,102.3,1,0,0,0,1
84,2,1,47.99,1,0,0,0,1
55,2,1,87.64,1,0,0,0,1
42,2,1,50.86,1,0,0,0,0
59,2,1,61.12,1,0,0,0,1
98,1,0,76.46,1,0,0,0,1
50,1,0,27.72,0,1,0,0,0
32,1,1,120.06,1,0,0,0,3
42,1,1,60.83,1,0,0,0,1
35,1,0,35.26,0,1,0,0,0
51,2,1,59.47,1,0,0,0,1
69,2,1,87.68,1,0,0,0,1
95,3,1,58.38,1,0,0,0,2
105,3,2,61.28,1,0,0,0,1
37,1,1,103.65,1,0,0,0,1
56,2,1,42.16,1,0,0,0,0
55,1,1,129.76,1,0,0,0,3
49,2,1,58.98,1,0,0,0,1
49,1,1,129.53,1,0,0,0,3
47,2,1,60.87,1,0,0,0,0
80,3,1,75.35,1,0,0,0,1
47,2,1,64.85,1,0,0,0,1
60,2,1,72.43,1,0,0,0,1
40,1,0,79.9,1,0,0,0,1
85,3,2,54.41,1,0,0,0,1
90,2,1,58.16,1,0,0,0,2
30,1,1,123.8,1,0,0,0,2
75,3,1,50.63,1,0,0,0,0
73,2,1,66.92,1,0,0,0,1
42,2,1,64.29,1,0,0,0,1
140,3,2,18.64,0,1,0,0,0
80,3,2,60.18,1,0,0,0,1
52,1,1,79.5,1,0,0,0,1
70,2,1,46.77,1,0,0,0,0
90,4,2,77.61,1,0,0,0,1
111,3,0,24.13,1,0,0,0,0
67,2,2,70.45,1,0,0,0,2
102,3,2,62.08,1,0,0,0,1
86,2,1,66.38,1,0,0,0,1
80,2,2,45.6,0,1,0,0,0
70,3,1,40.94,1,0,0,0,0
85,3,1,84.13,1,0,0,0,1
45,1,0,80.18,1,0,0,0,1
44,1,1,63.84,1,0,0,0,1
50,2,0,29.86,1,0,0,0,0
43,1,1,89.47,1,0,0,0,2
84,3,2,33.5,0,1,0,0,0
110,2,1,27.64,0,1,0,0,0
34,2,0,54.65,1,0,0,0,1
75,1,1,14.83,0,1,0,0,0
75,1,0,17.21,0,1,0,0,0
45,1,0,31.42,0,0,0,1,0
55,2,1,34.38,1,0,0,0,0
125,1,1,11.59,0,1,0,0,0
80,2,0,31.28,0,1,0,0,0
30,1,0,46.47,0,0,0,1,1
55,1,1,25.58,0,1,0,0,0
120,3,1,21.26,0,1,0,0,0
35,1,0,35.34,1,0,0,0,0
60,3,0,29.2,0,1,0,0,0
40,1,0,42.42,1,0,0,0,1
80,2,1,28.54,0,0,1,0,0
45,1,0,26.44,0,0,0,1,0
44,2,0,31.91,1,0,0,0,0
100,2,0,30.59,1,0,0,0,0
37,1,0,62.81,1,0,0,0,1
80,3,0,23.28,1,0,0,0,0
44,1,0,31.61,1,0,0,0,0
55,1,0,36.33,1,0,0,0,1
60,2,0,32.5,1,0,0,0,0
126,3,2,37.13,0,1,0,0,0
60,1,0,25.5,1,0,0,0,1
90,2,1,16.67,0,1,0,0,0
150,3,0,17.54,0,1,0,0,0
48,2,1,31.44,1,0,0,0,0
44,1,1,42.34,1,0,0,0,0
40,2,0,42.7,1,0,0,0,0
57,1,1,78.86,1,0,0,0,1
70,2,1,98.74,1,0,0,0,1
70,1,0,18.61,0,1,0,0,0
45,2,1,33.93,1,0,0,0,0
40,1,0,40.3,0,0,0,1,0
75,2,0,42.99,0,1,0,0,2
100,3,0,21.89,0,1,0,0,0
40,1,0,48.95,1,0,0,0,0
31,1,0,42.39,0,0,0,1,0
68,2,1,45.6,1,0,0,0,0
47,2,1,34.6,1,0,0,0,0
125,3,2,18.77,0,1,0,0,0
70,1,0,23.09,1,0,0,0,0
39,2,1,39.08,1,0,0,0,0
60,2,0,33.42,0,1,0,0,0
85,1,1,20.35,0,1,0,0,0
36,2,0,51.61,1,0,0,0,1
110,2,1,19.16,0,1,0,0,0
50,1,0,22.8,0,0,1,0,0
150,3,2,30.9,0,0,1,0,0
60,2,0,26.82,0,0,1,0,0
46,2,1,35.61,1,0,0,0,0
140,3,1,23.39,0,1,0,0,0
104,2,1,39.54,0,0,1,0,0
60,2,0,27.0,1,0,0,0,0
43,1,0,32.02,1,0,0,0,0
45,1,0,29.67,0,1,0,0,0
75,2,2,39.12,0,1,0,0,0
49,2,0,41.9,1,0,0,0,0
50,1,0,29.48,1,0,0,0,0
60,3,1,55.93,1,0,0,0,0
50,2,1,60.26,1,0,0,0,0
47,2,0,43.68,1,0,0,0,0
70,1,0,14.83,1,0,0,0,0
90,2,0,26.38,1,0,0,0,0
82,2,1,44.88,0,1,0,0,1
75,2,1,43.23,0,1,0,0,0
64,1,1,26.06,0,1,0,0,0
50,2,0,37.56,1,0,0,0,0
65,1,0,28.86,0,1,0,0,0
63,2,1,36.63,1,0,0,0,0
52,2,1,36.13,1,0,0,0,0
37,1,0,41.92,0,1,0,0,0
55,1,1,78.35,1,0,0,0,1
62,2,1,48.05,1,0,0,0,0
60,1,1,41.87,0,1,0,0,0
38,1,1,60.79,0,0,0,1,1
150,3,2,18.25,0,1,0,0,0
60,1,0,17.87,0,1,0,0,0
55,2,1,66.71,1,0,0,0,1
70,2,1,56.59,0,1,0,0,1
89,2,2,27.64,0,0,1,0,0
38,1,0,42.68,0,0,0,1,0
69,2,1,33.23,0,0,1,0,0
84,3,2,82.6,1,0,0,0,1
112,2,2,47.71,0,0,1,0,0
48,1,1,83.81,1,0,0,0,1
60,1,0,30.27,0,1,0,0,0
70,2,0,25.23,1,0,0,0,0
67,2,1,59.24,1,0,0,0,1
57,1,1,28.02,1,0,0,0,0
38,1,0,46.24,1,0,0,0,0
58,2,1,82.07,1,0,0,0,1
55,2,1,29.27,1,0,0,0,0
100,3,1,27.1,0,1,0,0,0
41,1,0,46.93,0,0,0,1,0
48,2,1,42.96,1,0,0,0,0
70,2,0,32.23,0,1,0,0,2
42,1,1,72.6,1,0,0,0,0
60,2,0,24.53,0,1,0,0,0
70,2,1,27.27,1,0,0,0,0
75,2,1,43.11,1,0,0,0,0
73,3,1,49.99,1,0,0,0,1
74,1,1,33.43,0,0,0,1,0
48,1,1,53.58,1,0,0,0,1
43,1,0,31.63,1,0,0,0,0
60,1,0,17.37,0,1,0,0,0
45,1,1,70.96,1,0,0,0,1
125,2,1,15.01,0,1,0,0,0
45,2,0,33.89,1,0,0,0,0
62,3,1,36.87,1,0,0,0,0
85,2,1,52.58,1,0,0,0,1
45,1,0,39.76,1,0,0,0,1
55,1,0,99.4,1,0,0,0,1
40,1,0,41.15,1,0,0,0,0
60,2,0,32.47,1,0,0,0,0
72,2,1,48.78,1,0,0,0,0
44,2,0,38.23,1,0,0,0,0
55,1,0,41.07,1,0,0,0,0
78,3,1,27.68,1,0,0,0,0
30,2,0,112.33,1,0,0,0,1
125,3,2,35.78,0,0,1,0,0
90,3,2,37.63,1,0,0,0,0
100,2,1,21.39,0,1,0,0,0
38,2,0,42.58,1,0,0,0,0
48,2,1,42.92,1,0,0,0,0
35,1,0,50.17,1,0,0,0,0
55,2,1,37.75,1,0,0,0,0
72,3,0,39.6,1,0,0,0,0
70,1,0,21.79,0,1,0,0,0
38,2,1,51.61,1,0,0,0,1
48,1,0,27.54,0,1,0,0,0
57,2,1,53.79,1,0,0,0,1
41,1,1,104.34,1,0,0,0,1
58,2,2,46.29,1,0,0,0,1
42,2,0,40.88,1,0,0,0,0
49,2,0,50.88,1,0,0,0,0
50,2,0,109.22,1,0,0,0,2
42,1,0,55.36,1,0,0,0,1
36,1,0,45.5,1,0,0,0,0
45,1,1,39.22,0,1,0,0,0
50,2,1,30.38,1,0,0,0,0
50,2,0,23.94,0,0,1,0,0
59,2,0,65.27,1,0,0,0,1
41,1,1,53.95,1,0,0,0,1
68,2,1,96.53,1,0,0,0,2
42,1,0,58.71,1,0,0,0,1
40,1,0,25.28,0,1,0,0,0
51,2,2,95.29,1,0,0,0,1
51,2,1,42.65,1,0,0,0,0
79,3,1,85.1,1,0,0,0,1
75,2,0,53.8,1,0,0,0,0
52,2,1,65.5,1,0,0,0,0
76,3,1,65.57,1,0,0,0,1
62,2,1,95.02,1,0,0,0,1
40,2,0,42.25,1,0,0,0,0
30,1,0,45.17,0,1,0,0,0
35,1,0,63.86,1,0,0,0,1
42,1,0,26.14,0,1,0,0,0
34,2,1,50.59,1,0,0,0,1
42,1,1,97.64,1,0,0,0,1
85,2,1,39.54,1,0,0,0,0
55,1,1,37.27,1,0,0,0,1
140,3,1,33.51,0,1,0,0,0
56,2,1,41.45,1,0,0,0,0
45,1,0,62.62,0,0,0,1,1
34,1,1,65.12,1,0,0,0,0
63,2,1,89.0,1,0,0,0,1
56,1,0,40.88,1,0,0,0,1
50,2,1,48.2,1,0,0,0,0
39,2,0,109.82,1,0,0,0,1
67,3,2,81.18,1,0,0,0,1
45,1,0,28.56,0,1,0,0,0
56,2,1,45.57,1,0,0,0,1
62,2,1,31.16,1,0,0,0,0
45,2,1,53.22,1,0,0,0,1
54,2,1,49.94,1,0,0,0,0
120,2,2,48.63,1,0,0,0,1
45,1,1,71.02,1,0,0,0,1
36,1,0,54.44,1,0,0,0,0
54,2,1,55.83,1,0,0,0,0
42,1,1,58.95,1,0,0,0,1
34,1,1,91.79,1,0,0,0,1
75,2,2,44.45,1,0,0,0,0
54,1,1,103.2,1,0,0,0,1
62,2,2,81.85,1,0,0,0,1
39,2,0,68.23,1,0,0,0,1
45,1,1,67.04,1,0,0,0,1
42,1,1,114.43,0,0,0,1,1
30,1,0,47.5,1,0,0,0,0
38,1,0,62.18,1,0,0,0,1
54,2,1,51.04,1,0,0,0,1
73,2,1,68.37,1,0,0,0,1
85,3,0,39.79,1,0,0,0,0
56,2,1,49.93,1,0,0,0,0
33,1,1,66.18,1,0,0,0,1
38,2,0,85.24,1,0,0,0,1
150,3,1,21.04,1,0,0,0,0
100,4,1,20.64,0,1,0,0,0
55,2,1,32.93,1,0,0,0,0
32,1,1,53.56,0,0,0,1,1
54,2,1,29.39,1,0,0,0,0
57,2,1,89.7,1,0,0,0,1
40,2,1,70.58,1,0,0,0,1
59,2,1,99.24,1,0,0,0,1
48,1,1,55.38,1,0,0,0,1
38,2,1,69.24,1,0,0,0,1
133,2,2,27.47,0,1,0,0,0
45,1,0,27.27,0,1,0,0,0
54,2,1,35.44,1,0,0,0,0
50,2,1,35.76,1,0,0,0,0
90,2,0,48.36,1,0,0,0,0
39,2,0,51.85,1,0,0,0,1
103,3,2,52.27,1,0,0,0,1
35,2,0,85.29,1,0,0,0,1
37,1,0,56.57,0,0,0,1,1
50,1,1,111.44,1,0,0,0,2
42,2,1,41.69,1,0,0,0,0
41,1,0,48.68,1,0,0,0,0
30,1,0,38.07,0,0,0,1,0
87,2,0,32.56,1,0,0,0,0
59,2,1,79.9,1,0,0,0,1
78,2,1,30.82,1,0,0,0,0
68,3,1,51.81,1,0,0,0,0
45,2,0,51.71,1,0,0,0,0
72,2,1,77.15,1,0,0,0,1
75,2,2,35.33,0,0,1,0,0
120,3,2,30.41,0,1,0,0,0
40,1,1,91.6,1,0,0,0,1
69,2,1,68.64,1,0,0,0,1
55,1,1,51.47,1,0,0,0,1
42,1,0,38.21,0,0,0,1,0
56,2,1,44.09,1,0,0,0,0
60,1,2,130.5,1,0,0,0,3
35,1,0,34.74,0,0,0,1,1
47,2,1,90.91,1,0,0,0,1
40,2,1,52.4,1,0,0,0,1
30,1,0,64.07,1,0,0,0,1
47,2,1,58.83,1,0,0,0,1
61,2,1,60.69,1,0,0,0,0
72,2,2,66.29,1,0,0,0,1
69,2,1,35.54,1,0,0,0,0
52,1,1,113.06,1,0,0,0,2
53,1,1,67.85,1,0,0,0,1
40,2,1,49.28,1,0,0,0,0
42,1,2,73.05,1,0,0,0,1
57,2,1,42.18,1,0,0,0,0
68,3,1,57.37,1,0,0,0,1
70,1,1,79.49,1,0,0,0,1
50,2,0,27.54,0,1,0,0,0
52,1,1,99.02,0,0,0,1,1
100,2,1,68.74,1,0,0,0,1
132,3,1,36.73,1,0,0,0,1
55,2,1,55.51,0,0,0,1,0
43,2,0,44.95,1,0,0,0,0
30,1,0,39.07,1,0,0,0,0
75,2,1,29.81,1,0,0,0,0
64,2,2,49.16,1,0,0,0,1
37,2,0,60.22,1,0,0,0,1
76,2,2,74.49,1,0,0,0,1
86,3,1,41.27,1,0,0,0,0
63,3,1,52.0,1,0,0,0,1
44,2,2,103.36,1,0,0,0,1
50,2,1,68.18,1,0,0,0,0
34,1,1,142.65,0,0,0,1,2
46,2,1,62.09,1,0,0,0,1
91,3,2,73.95,1,0,0,0,1
53,1,1,74.74,0,0,0,1,2
60,2,1,102.93,1,0,0,0,1
39,2,1,92.74,1,0,0,0,1
33,1,1,110.18,0,0,0,1,2
89,3,2,66.12,1,0,0,0,0
65,2,1,58.26,1,0,0,0,1
45,1,1,23.16,0,1,0,0,0
43,2,0,44.56,1,0,0,0,0
127,2,1,36.79,1,0,0,0,1
60,3,2,129.1,1,0,0,0,2
80,2,1,66.32,1,0,0,0,2
45,2,1,57.82,1,0,0,0,0
100,3,1,57.94,1,0,0,0,1
80,3,2,67.36,1,0,0,0,1
83,2,2,54.36,1,0,0,0,1
90,3,2,48.52,1,0,0,0,0
86,2,1,47.7,1,0,0,0,0
119,3,2,34.19,1,0,0,0,0
35,1,1,177.97,1,0,0,0,3
91,3,2,49.31,1,0,0,0,1
60,2,1,59.4,1,0,0,0,1
40,1,0,26.42,1,0,0,0,0
43,1,1,122.84,1,0,0,0,2
31,1,1,150.61,1,0,0,0,1
120,3,2,25.19,0,1,0,0,0
110,2,0,23.96,0,1,0,0,0
40,1,0,36.78,0,1,0,0,0
32,1,1,171.94,0,0,0,1,2
105,2,0,51.39,1,0,0,0,2
64,2,0,43.48,1,0,0,0,0
105,2,0,17.6,0,1,0,0,0
37,1,0,46.54,0,0,0,1,0
55,2,1,69.73,1,0,0,0,1
86,2,2,49.02,1,0,0,0,0
140,3,2,32.13,1,0,0,0,0
70,3,0,27.4,0,1,0,0,0
46,2,1,63.78,1,0,0,0,1
75,1,0,29.85,1,0,0,0,0
63,2,0,49.46,1,0,0,0,1
80,1,2,14.92,0,1,0,0,0
70,2,0,38.56,1,0,0,0,0
96,2,0,33.26,1,0,0,0,0
60,2,1,27.3,1,0,0,0,0
75,1,1,15.27,0,1,0,0,0
55,2,1,35.0,1,0,0,0,0
65,1,1,25.34,0,1,0,0,0
70,2,1,49.09,1,0,0,0,1
64,2,1,23.25,1,0,0,0,0
47,2,0,41.4,1,0,0,0,0
110,2,0,21.06,0,1,0,0,0
130,2,1,20.31,0,1,0,0,0
95,2,0,15.03,0,1,0,0,0
79,3,1,31.38,1,0,0,0,0
110,2,1,14.21,0,1,0,0,0
65,1,0,26.51,0,1,0,0,0
93,2,2,28.66,0,1,0,0,0
78,1,0,20.24,1,0,0,0,0
69,2,0,35.61,1,0,0,0,0
37,1,0,47.73,0,0,0,1,0
79,2,0,29.34,1,0,0,0,0
101,2,2,26.4,1,0,0,0,0
50,1,0,25.74,0,1,0,0,0
35,2,0,54.51,1,0,0,0,1
110,3,0,14.54,0,0,1,0,0
69,1,0,29.28,1,0,0,0,0
54,1,0,21.02,0,1,0,0,0
37,1,0,88.76,0,0,0,1,1
140,2,2,19.85,0,1,0,0,0
32,1,0,55.19,0,0,0,1,0
48,2,1,31.73,1,0,0,0,0
54,1,0,30.93,1,0,0,0,0
104,3,1,20.77,0,1,0,0,0
130,3,0,16.85,0,1,0,0,0
37,1,0,38.73,0,0,0,1,1
39,1,0,41.28,1,0,0,0,0
120,3,2,39.42,0,1,0,0,0
112,2,1,15.83,0,1,0,0,0
60,2,1,43.03,1,0,0,0,0
53,1,0,21.92,0,1,0,0,0
50,2,0,26.86,1,0,0,0,0
54,1,1,69.54,1,0,0,0,1
125,2,0,14.66,0,1,0,0,0
52,2,1,44.83,1,0,0,0,0
87,2,0,29.69,1,0,0,0,0
80,2,0,32.21,1,0,0,0,0
126,2,0,27.53,1,0,0,0,1
60,2,1,25.85,1,0,0,0,0
40,1,1,94.78,1,0,0,0,2
70,2,0,32.74,1,0,0,0,0
65,2,1,64.17,1,0,0,0,1
60,2,1,27.5,1,0,0,0,0
65,1,0,17.65,0,1,0,0,0
60,2,2,40.33,1,0,0,0,0
50,1,0,30.5,0,1,0,0,0
52,1,0,20.44,0,1,0,0,0
55,2,0,21.71,1,0,0,0,0
59,2,1,68.12,1,0,0,0,1
60,2,1,34.72,1,0,0,0,0
100,2,0,31.16,1,0,0,0,1
119,2,0,29.17,0,1,0,0,1
49,1,1,82.69,1,0,0,0,2
60,1,0,31.08,1,0,0,0,0
60,2,1,74.38,1,0,0,0,2
52,2,1,36.77,1,0,0,0,0
45,1,0,79.02,1,0,0,0,1
75,3,2,32.91,0,1,0,0,1
35,1,0,46.31,1,0,0,0,0
42,2,0,37.45,1,0,0,0,0
120,3,2,31.85,0,1,0,0,0
45,2,0,42.22,1,0,0,0,0
81,2,0,20.69,1,0,0,0,0
35,1,0,34.2,0,1,0,0,0
48,2,1,52.27,1,0,0,0,1
57,3,1,47.79,1,0,0,0,1
46,1,0,29.74,1,0,0,0,0
35,1,0,37.06,1,0,0,0,0
59,2,1,43.37,1,0,0,0,0
35,1,0,100.74,1,0,0,0,1
150,2,2,33.72,0,1,0,0,0
96,3,1,40.33,1,0,0,0,0
70,2,1,24.06,1,0,0,0,0
35,1,0,28.94,0,0,0,1,0
44,1,0,74.52,0,0,0,1,1
46,1,0,29.61,1,0,0,0,0
64,2,1,36.61,1,0,0,0,0
70,2,1,30.19,1,0,0,0,0
40,1,0,39.7,0,1,0,0,0
35,1,1,77.2,1,0,0,0,1
61,2,1,49.23,1,0,0,0,0
48,1,1,54.52,1,0,0,0,1
58,2,2,51.1,1,0,0,0,0
87,3,1,23.17,0,1,0,0,0
146,3,2,19.49,0,1,0,0,0
60,2,1,58.97,1,0,0,0,1
50,1,0,45.78,0,0,0,1,0
36,1,0,54.39,1,0,0,0,1
50,1,0,40.36,0,1,0,0,0
150,3,1,23.51,0,1,0,0,0
32,1,0,76.88,0,0,0,1,1
69,3,1,55.7,1,0,0,0,1
130,3,1,30.98,0,1,0,0,1
95,3,0,12.07,0,1,0,0,0
58,2,1,42.4,1,0,0,0,0
50,1,0,44.88,1,0,0,0,0
42,1,0,81.48,1,0,0,0,1
38,2,0,43.34,1,0,0,0,0
80,2,2,57.19,0,1,0,0,1
54,2,0,24.69,0,1,0,0,0
52,2,1,27.15,1,0,0,0,0
50,1,0,27.72,1,0,0,0,0
45,1,0,47.64,1,0,0,0,0
60,2,1,49.83,1,0,0,0,0
33,1,0,67.45,0,0,0,1,1
37,1,0,73.03,0,1,0,0,1
150,3,1,21.83,0,1,0,0,0
75,3,1,58.87,1,0,0,0,1
90,3,1,55.46,1,0,0,0,1
59,2,1,74.64,1,0,0,0,1
34,1,1,86.65,1,0,0,0,1
57,2,1,44.49,1,0,0,0,0
33,1,0,49.12,1,0,0,0,0
54,1,1,67.67,1,0,0,0,1
90,2,2,25.33,0,1,0,0,0
69,2,0,45.06,1,0,0,0,1
59,2,1,71.59,1,0,0,0,1
51,2,1,41.88,1,0,0,0,0
35,1,0,48.03,1,0,0,0,1
76,3,0,38.08,0,1,0,0,0
135,3,1,17.38,0,1,0,0,0
50,2,1,45.08,1,0,0,0,0
50,1,0,25.08,0,1,0,0,0
50,2,1,40.62,1,0,0,0,0
45,1,1,62.91,1,0,0,0,1
40,2,0,71.78,0,1,0,0,1
82,2,2,67.93,1,0,0,0,1
60,2,0,19.9,1,0,0,0,0
50,2,1,44.24,1,0,0,0,0
150,3,2,44.9,0,1,0,0,0
80,2,0,18.44,0,1,0,0,0
110,3,2,40.34,1,0,0,0,0
150,2,2,46.93,0,1,0,0,2
50,2,1,89.26,1,0,0,0,1
50,2,0,23.88,1,0,0,0,0
55,2,1,51.4,1,0,0,0,1
120,3,2,29.32,0,1,0,0,0
70,1,1,61.04,1,0,0,0,1
80,2,1,27.9,1,0,0,0,0
53,1,1,50.11,1,0,0,0,1
50,1,1,65.82,1,0,0,0,1
36,1,0,56.19,1,0,0,0,1
48,2,0,41.62,1,0,0,0,0
32,1,0,53.38,1,0,0,0,1
40,2,1,65.38,1,0,0,0,1
37,1,1,97.35,0,0,0,1,1
92,2,1,37.24,1,0,0,0,1
32,1,0,137.69,1,0,0,0,1
70,3,1,30.16,0,1,0,0,0
38,2,0,67.03,1,0,0,0,1
110,4,1,29.28,0,1,0,0,0
55,2,0,49.38,1,0,0,0,0
80,3,0,21.25,1,0,0,0,0
40,1,0,29.7,0,1,0,0,0
56,3,1,47.41,1,0,0,0,0
46,1,0,47.7,1,0,0,0,0
50,1,0,65.96,1,0,0,0,1
42,2,0,47.43,1,0,0,0,0
57,2,1,83.28,1,0,0,0,1
49,2,1,32.94,1,0,0,0,0
74,2,1,57.08,1,0,0,0,1
46,1,0,27.8,0,1,0,0,0
34,1,0,47.68,1,0,0,0,0
87,2,1,54.86,1,0,0,0,1
51,2,1,103.75,1,0,0,0,2
35,1,1,109.43,0,0,0,1,1
50,2,0,40.38,1,0,0,0,0
45,2,1,60.47,1,0,0,0,1
50,1,0,24.2,0,1,0,0,0
75,3,2,36.16,1,0,0,0,0
42,1,0,36.83,0,0,0,1,1
45,1,1,89.0,1,0,0,0,1
50,1,0,28.22,0,0,1,0,0
50,2,1,52.66,1,0,0,0,1
126,3,2,53.67,1,0,0,0,1
62,2,1,54.95,1,0,0,0,1
68,2,1,44.22,1,0,0,0,1
72,2,0,19.43,0,1,0,0,0
48,1,0,55.25,1,0,0,0,1
70,2,1,45.63,1,0,0,0,0
50,2,0,88.02,1,0,0,0,1
70,3,1,60.14,1,0,0,0,1
66,2,1,92.83,1,0,0,0,2
87,3,2,67.14,1,0,0,0,1
56,1,0,32.05,1,0,0,0,0
35,1,0,65.26,1,0,0,0,1
39,1,0,46.74,1,0,0,0,0
78,3,1,40.22,1,0,0,0,0
58,1,1,99.09,1,0,0,0,1
55,2,0,42.38,1,0,0,0,0
115,3,2,62.38,1,0,0,0,1
30,1,0,140.63,0,0,0,1,3
40,1,0,53.2,1,0,0,0,1
48,2,1,73.42,1,0,0,0,1
85,2,0,31.18,1,0,0,0,0
58,2,1,42.45,1,0,0,0,0
63,3,1,48.11,1,0,0,0,1
63,2,1,64.79,1,0,0,0,0
50,2,0,131.54,0,0,0,1,2
58,2,1,48.53,1,0,0,0,0
54,1,0,91.56,1,0,0,0,1
100,3,2,28.17,0,1,0,0,0
60,2,1,43.95,1,0,0,0,0
34,2,1,68.53,1,0,0,0,1
38,1,1,105.76,0,0,0,1,1
39,2,1,72.38,1,0,0,0,1
49,2,0,56.04,1,0,0,0,0
90,3,2,30.43,1,0,0,0,0
73,2,2,87.63,1,0,0,0,1
35,2,1,75.91,1,0,0,0,1
56,2,0,98.71,1,0,0,0,1
80,2,1,29.91,0,1,0,0,0
39,1,1,44.15,1,0,0,0,1
64,2,1,68.3,1,0,0,0,1
35,1,0,28.94,1,0,0,0,0
62,2,1,37.69,1,0,0,0,0
33,1,1,82.91,1,0,0,0,1
91,3,0,34.77,1,0,0,0,0
80,2,0,37.44,1,0,0,0,0
40,1,0,28.0,0,1,0,0,0
30,1,0,147.83,0,0,0,1,1
63,3,1,41.17,1,0,0,0,0
33,1,0,85.09,0,0,0,1,1
60,2,1,84.82,1,0,0,0,1
33,1,0,96.0,1,0,0,0,1
50,2,1,46.22,1,0,0,0,1
80,2,1,51.85,1,0,0,0,1
91,3,0,42.8,1,0,0,0,1
30,1,1,94.33,0,0,0,1,2
40,2,0,50.48,1,0,0,0,0
63,2,1,60.25,1,0,0,0,0
55,2,1,53.89,1,0,0,0,1
57,2,1,36.11,1,0,0,0,0
39,1,1,56.92,0,0,0,1,1
40,2,1,93.45,1,0,0,0,2
35,1,1,108.69,1,0,0,0,2
51,2,1,69.71,1,0,0,0,1
35,2,1,66.17,1,0,0,0,1
43,2,1,53.65,1,0,0,0,0
52,2,1,80.4,1,0,0,0,1
112,3,1,53.45,1,0,0,0,1
50,2,1,57.7,1,0,0,0,1
121,3,1,33.98,0,1,0,0,1
67,3,1,52.57,1,0,0,0,1
75,2,1,38.87,1,0,0,0,0
63,3,1,45.25,1,0,0,0,0
72,3,1,55.56,1,0,0,0,1
54,2,0,121.8,0,0,0,1,2
50,1,1,84.5,1,0,0,0,1
37,1,0,95.16,0,0,0,1,2
55,2,1,51.36,1,0,0,0,1
70,3,1,73.7,1,0,0,0,1
70,2,2,56.04,0,1,0,0,1
88,2,1,37.58,0,0,1,0,0
42,2,0,54.93,1,0,0,0,1
39,1,1,76.69,1,0,0,0,2
87,2,0,49.79,1,0,0,0,2
100,3,2,41.7,0,1,0,0,0
33,1,1,145.21,1,0,0,0,2
120,3,2,48.42,0,1,0,0,0
66,2,1,120.91,1,0,0,0,2
36,2,0,64.86,1,0,0,0,1
54,2,1,117.46,1,0,0,0,1
58,1,2,117.71,1,0,0,0,2
70,2,2,41.2,0,0,1,0,0
50,2,1,48.38,1,0,0,0,0
30,1,1,162.0,1,0,0,0,4
66,3,1,60.68,1,0,0,0,1
42,1,2,102.07,0,0,0,1,1
50,1,1,104.94,1,0,0,0,1
50,2,1,51.16,1,0,0,0,0
70,3,1,58.76,1,0,0,0,1
47,1,1,87.26,1,0,0,0,1
81,2,1,95.1,1,0,0,0,1
80,2,0,25.54,0,1,0,0,0
70,1,0,48.09,1,0,0,0,1
45,1,1,142.42,0,0,0,1,2
70,3,1,72.29,1,0,0,0,1
80,2,1,51.95,1,0,0,0,1
75,2,2,93.23,1,0,0,0,1
35,1,1,94.4,0,0,0,1,1
45,2,1,56.04,1,0,0,0,0
54,2,1,52.43,1,0,0,0,1
79,3,0,31.94,1,0,0,0,0
55,2,1,69.6,1,0,0,0,0
40,1,1,100.22,1,0,0,0,2
98,3,1,33.57,1,0,0,0,1
63,2,1,97.79,1,0,0,0,1
77,3,1,81.01,1,0,0,0,1
60,2,1,100.0,1,0,0,0,2
90,3,1,52.11,1,0,0,0,1
42,1,1,93.74,1,0,0,0,1
75,2,2,53.25,1,0,0,0,1
75,2,1,69.4,1,0,0,0,1
62,2,2,72.5,1,0,0,0,1
100,3,1,30.92,0,1,0,0,1
40,1,0,54.78,0,0,0,1,1
78,2,1,68.83,1,0,0,0,2
69,3,1,34.32,1,0,0,0,0
55,1,1,131.29,1,0,0,0,2
80,2,1,62.52,1,0,0,0,1
42,1,1,94.24,0,0,0,1,1
135,4,1,46.19,1,0,0,0,1
30,1,1,221.13,1,0,0,0,3
97,3,1,37.04,1,0,0,0,0
62,2,1,40.47,1,0,0,0,0
70,1,0,22.17,0,1,0,0,0
70,2,0,38.94,0,1,0,0,0
65,1,1,22.89,0,1,0,0,1
58,2,1,32.67,1,0,0,0,0
50,1,0,23.52,0,1,0,0,0
70,2,0,23.43,1,0,0,0,0
55,1,0,29.24,1,0,0,0,1
110,3,0,20.85,0,0,1,0,0
55,2,1,50.71,1,0,0,0,1
120,4,0,23.5,1,0,0,0,0
66,2,0,31.47,1,0,0,0,0
44,1,0,34.18,1,0,0,0,0
54,1,0,34.33,1,0,0,0,1
147,3,2,26.19,0,1,0,0,0
86,2,2,35.05,0,0,1,0,0
130,2,2,19.38,0,1,0,0,0
